MATRICULA,NOME,REPROVACOES_DE,REPROVACOES_EM,REPROVACOES_MF,REPROVACOES_GO,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,PERFIL,DESV_ENT_NOTAS,SUM_NOTAS
385141,Amélia de Souza Rossi,1,1,1,1,0,0,0,0,1,5,2,2,DIFICULDADE,0,0.5
856911,Reginaldo Sílvio Alcli Branco Subi,0,0,1,3,6.1,6.2,0,0,1,5,3,4,DIFICULDADE,3.55094,"2971,00"
535422,Jânio Guilherme Borba,1,1,1,1,0,0,0,0,1,2,2,4,DIFICULDADE,0,0.5
946917,Núbia Júlia de Torquato da Silva Gomes,0,0,0,0,6.5,6.5,5.1,5.4,,2,2,6,EXATAS,0.73201,0.7371
950110,Sílvia Jeniffer Ofoz,0,0,3,1,7.2,7.3,0,0,1,2,5,3,DIFICULDADE,4.18599,3.5151
510052,Genir Maria de Machado Memi,0,0,0,0,6.1,6,6.1,5,,2,2,6,EXATAS,0.53541,0.6083
493423,Breno Toninho de Oliveira dos Santos Muwa,0,0,0,0,5.4,5.7,5.6,6.2,0,4,3,4,EXATAS,0.34034,2.9285
491812,Mayra Anxoloson,0,0,0,0,6.5,6.3,4.9,5,0,5,5,2,EXATAS,0.84212,2.7743
948694,Mariana Elaine Voemelman dos Santos,3,1,3,3,0,0,0,0,1,13,6,3,DIFICULDADE,0,0.5
249269,Jaziel Nicolau Groyfo da Silva,0,0,0,0,7.1,5.7,7,6.2,1,6,2,3,HUMANAS,0.66833,2.7035
624361,Lena Valquíria Shecli da Conceição,3,3,3,1,0,0,0,,0,6,6,2,DIFICULDADE,0,"0,00"
938507,Elias Táles Afuan de Mendonça Júnior,0,0,0,0,5.9,4.2,4.7,5.6,1,4,0,3,DIFICULDADE,0.7874,2.0023
493954,David Bozu,0,0,1,1,6.5,6.7,0,0,1,2,2,5,DIFICULDADE,3.81139,"3218,00"
872572,Sandro de Souza Ezvro,3,1,1,1,0,0,0,,1,4,2,6,DIFICULDADE,0,0.5774
344798,Raquel da Silva,0,0,0,0,7,6.8,5.4,,1,4,1,3,EXATAS,0.87178,3.0265
174800,Aloísio Tomáz de Malta Mineiro do Amazonas,0,0,0,0,5.9,4,4.8,5.1,1,1,5,6,DIFICULDADE,0.78528,1.8751
955439,Yasmin Trevisan de Mello,0,0,0,0,6.9,7.1,8.5,5.6,1,4,2,5,HUMANAS,1.18708,3.2563
396866,Catarina Leni de Vieira Nikemo,0,0,0,0,5.2,6.6,6.8,5.1,0,8,6,2,HUMANAS,0.89954,3.1753
954001,Olímpia Gomes,0,0,0,0,6,5.3,6.5,5,1,5,5,6,EXATAS,0.67823,2.3896
662845,Renato Kide Pimenta,0,0,0,0,6.8,6.6,6.2,6,1,3,3,3,EXATAS,0.36515,2.6451
644705,Arlete de Medeiros,1,1,3,3,0,0,0,0,1,3,2,5,DIFICULDADE,0,0.5
107479,Helder Gilberto de Moura,1,1,1,1,0,0,0,0,1,5,2,6,DIFICULDADE,0,0.5
794720,Milton Marinho,1,1,1,1,0,0,0,,0,5,0,3,DIFICULDADE,0,"0,00"
256820,Cristiane Maria de Malta Acramman,0,0,0,0,7.1,6.3,6.5,5.2,1,2,2,5,EXATAS,0.7932,2.5645
609942,Benedito Ezequiel da Silva Rouirngorn,0,0,0,0,7,6.2,7.2,6.4,1,3,0,3,HUMANAS,0.4761,2.8331
230457,Solange Jipu,0,0,0,0,7.1,7.3,8.2,7,1,17,6,2,HUMANAS,0.54772,3.2898
879446,Joelma Sílvia Barroso Grileizson,0,0,0,0,6.7,6.2,7.1,5.7,0,8,7,3,HUMANAS,0.60759,3.2192
977897,Baltazar de Oliveira Isoson,0,0,0,0,7.3,7.9,7.8,6.5,0,5,4,3,HUMANAS,0.63966,3.7546
815773,Alexandre Arnabra de Junqueira da Paixão,0,0,0,0,6.1,6.1,7.3,4.8,1,4,5,4,DIFICULDADE,1.02103,2.7313
702104,Jack Cícero Besai Júnior,0,0,0,0,6.1,6.6,5,5.3,1,5,0,3,EXATAS,0.73258,2.4185
997316,Fátima Uorn,0,0,0,0,6.4,6.3,7.3,4.7,1,2,1,3,HUMANAS,1.08128,2.7657
985457,Zeca Wally Pedohi de Almeida,0,0,0,0,6.6,5.9,6.4,,0,7,5,2,EXATAS,0.36056,3.5595
948235,Helena da Conceição,0,0,0,0,7.1,7.9,5,,1,8,2,7,EXATAS,1.49778,3.4646
635381,Taís de Trindade,0,0,0,0,5.8,5.4,5.9,,,4,1,7,DIFICULDADE,0.26458,0.3536
376573,Bernardo de Morais Rossi,0,0,3,1,6.2,4.7,0,0,1,5,5,3,DIFICULDADE,3.20559,2.2336
581647,Luan Zeca Sonta,0,0,0,0,5.4,4.9,7.5,5.2,1,6,0,3,DIFICULDADE,1.18462,2.6963
442843,Hélio de Lemes,3,3,1,1,0,0,0,0,,4,5,3,DIFICULDADE,0,"0,00"
651207,Otávia Roberta de Antunes,0,0,0,0,6.9,7.3,6.7,,1,9,4,5,HUMANAS,0.30551,3.4771
157521,Raul Mercado,0,0,1,1,5.9,4.8,0,0,0,3,5,2,DIFICULDADE,3.1213,2.4
355430,Júlia de Pereira,0,0,0,0,4.6,5.2,7.4,5.3,1,4,5,3,HUMANAS,1.22304,2.6825
246352,Xerxes Hilton Usmem de Barros,0,0,0,0,6.7,6.1,5.7,6.5,1,6,1,6,EXATAS,0.44347,2.5708
242516,Heitor Wagner da Silva,0,0,0,0,6.9,6.6,8.2,6.4,1,4,2,6,DIFICULDADE,0.80984,3.1385
682167,Mariano Mendes de Alencar,3,1,1,1,0,0,0,0,1,2,5,3,DIFICULDADE,0,0.5
898586,Jenny de Álvares,0,0,0,0,7.2,7.8,7,6.3,0,9,5,4,HUMANAS,0.61847,3.5697
830324,Victor de Sampaio da Serra,0,0,0,0,7,7.5,5.8,6.7,1,7,2,1,EXATAS,0.71414,2.9172
472126,Quitéria Patrícia Erum da Paz,0,0,0,0,6.7,6.5,5.6,6.8,0,9,2,3,EXATAS,0.54772,"3191,00"
941725,Joelma Branco,1,1,1,1,0,0,0,0,1,19,5,1,DIFICULDADE,0,0.5
303570,Décio Sebastião Giboji,1,1,1,1,0,0,0,0,,1,0,3,DIFICULDADE,0,"0,00"
900918,Emílio Otaviano de Souza Pukotsuba,3,3,1,1,0,0,0,0,1,4,5,3,DIFICULDADE,0,0.5
145311,Sabrina Piyagoma Yznitraman,0,0,0,0,7,7.3,6.4,,1,5,3,3,EXATAS,0.45826,3.4073
399031,Brenda de Oliveira Imesomavic,1,1,3,1,0,0,0,0,1,12,5,3,DIFICULDADE,0,0.5
831414,Marta Góis,0,0,0,0,6.8,7.5,7.6,6.5,1,7,2,7,HUMANAS,0.53541,3.1395
293197,Patrícia Selena da Serra de Cerqueira dos Santos,0,0,0,0,5.4,6.1,4.5,4.5,1,4,5,3,DIFICULDADE,0.77621,2.1531
683833,Selma Vânia de Gusmões,0,0,0,0,7.4,7.8,7,6.9,0,4,4,7,MUITO_BOM,0.4113,"3639,00"
999142,Leandro Tlico,0,0,0,0,7.3,7.1,7.9,6.7,1,5,3,3,HUMANAS,0.5,3.1563
422534,Alberto Charles de Oliveira,0,0,0,0,6.1,7.4,6.9,6.7,1,8,4,5,HUMANAS,0.53774,3.0144
931317,Luan de Parreira da Silva Oskrapa Júnior,1,1,1,3,0,0,0,0,1,5,0,5,DIFICULDADE,0,0.5
706158,Mirian da Silva Terceiro,0,0,0,0,5.4,5.7,4.6,5.5,1,5,5,4,DIFICULDADE,0.48305,2.1863
188694,Anna Teresa de Parreira Marinho,0,0,0,0,6.9,5.7,5.4,5.3,1,8,5,1,EXATAS,0.73655,2.2398
785256,Isaiane Ingrid Rossi Dias Resa,1,1,3,1,0,0,0,0,1,4,4,6,DIFICULDADE,0,0.5
269353,Lili Leila de Trindade Negrão,3,1,1,3,0,0,0,0,0,3,2,3,DIFICULDADE,0,"0,00"
754298,Roberta Amanda de Pereira,1,3,3,3,0,0,0,0,1,2,5,6,DIFICULDADE,0,0.5
253800,Albano Fred de Pereira da Cunha dos Santos,1,1,3,1,0,0,0,0,1,4,5,3,DIFICULDADE,0,0.5
271785,Marcela Deosysem Zesumu,1,3,1,1,0,0,0,0,1,3,3,4,DIFICULDADE,0,0.5
274515,Wanda de Figueira,0,0,0,0,6.7,6.7,6.7,,0,5,0,8,HUMANAS,0,3.8682
119537,Saulo Gilberto Gomes Irnuz,0,0,0,0,7.1,6.7,9.3,7,1,12,2,6,HUMANAS,1.19548,3.5299
789092,Clarice Telma de Pacheco,0,0,0,0,8,8.5,10.3,,0,24,7,1,EXCELENTE,1.20968,5.5012
939519,Aurélio Wesley Rarnenman de Carvalho,0,0,0,0,6.6,7.7,5.9,6,0,2,1,6,EXATAS,0.82664,3.3695
447793,Maria Talita de Siqueira,0,0,0,0,6.4,6.6,5.4,6.2,,12,3,4,EXATAS,0.52599,"611,00"
348950,Michel Eustáquio de Alencar Eque,0,0,0,0,6.6,4.8,5.4,5.6,1,6,2,5,EXATAS,0.74833,2.1602
139803,Raí Yuri de Camargo Yomiguchi Neto,0,0,0,0,6.8,5.9,5.1,6,1,5,4,3,EXATAS,0.69522,2.3678
251534,Nayara Suzy Weber,0,0,0,0,5.7,6.4,6.3,7.2,1,7,3,3,DIFICULDADE,0.61644,2.8453
305283,Batista Leopoldo Tydiu,0,0,0,0,6.7,7.3,7.5,5.6,1,7,2,4,DIFICULDADE,0.85391,3.0227
618980,Mariano Abílio Shavurnsa,0,0,0,0,6.7,7.4,7.3,7.6,,5,4,3,MUITO_BOM,0.3873,0.1528
803756,Eva Eleriane Jardim de Bezerra,0,0,0,0,6.2,6.3,5.5,5.2,1,5,2,4,EXATAS,0.53541,2.3791
170210,Alberto André dos Pinhais,3,1,1,1,0,0,0,0,,4,2,6,DIFICULDADE,0,"0,00"
895421,Paula Mirela de Magalhães dos Santos,1,1,1,1,0,0,0,0,1,4,7,4,DIFICULDADE,0,0.5
352988,Graziele da Silva,0,0,0,0,6.4,7,4.8,5.7,0,0,3,2,DIFICULDADE,0.94648,3.0533
526127,Mateus Décio de Barbosa Bria Semrelbilomman,0,0,0,0,6,5.7,6.6,4.6,0,2,3,4,HUMANAS,0.83815,"2933,00"
988081,Raquel Estrada Chihomawa,0,0,0,0,6.8,6.6,7.1,4.8,1,5,3,3,HUMANAS,1.03722,2.7657
986723,Wally Nigei Rileciomão,0,0,0,0,6.5,6.4,6.2,,1,4,2,7,EXATAS,0.15275,3.0616
246726,Karina Marli de Munhoz Dias,1,1,1,3,0,0,0,0,1,2,3,5,DIFICULDADE,0,0.5
248839,Bóris Yageba Herrera,0,0,0,0,6.5,5.7,5.6,5.1,1,6,3,3,EXATAS,0.57951,2.2487
166029,Jason de Figueiredo Shernarno,1,1,1,3,0,0,0,,1,4,2,5,DIFICULDADE,0,0.5774
180054,Caroline Abigail de Oliveira,0,0,1,1,5.5,5.2,0,0,1,6,5,6,DIFICULDADE,3.09125,2.4786
748655,Júlio Yltaiman Gomes,0,0,0,0,5,5,5,,1,3,3,5,DIFICULDADE,0,2.3094
277284,Samuel Câmara Barroso Guedes,0,0,0,0,5.4,5.6,7.3,5.9,1,2,2,3,HUMANAS,0.85829,2.7356
839108,Suzanne Gekopo,0,0,0,0,7.3,7.5,8,,0,14,6,2,MUITO_BOM,0.36056,4.4814
768558,Elias da Silva Dawo,3,1,3,3,0,0,0,0,1,4,2,6,DIFICULDADE,0,0.5
371862,Roseli Madalena Gomes,0,0,0,0,5.4,5.5,6.2,,1,4,2,6,DIFICULDADE,0.43589,2.8219
921272,Charles Milton de Alvim da Conceição,0,0,0,0,5.3,4.8,7.4,4.6,1,9,4,3,DIFICULDADE,1.2842,2.63
908236,Dionísio Décio da Costa,1,1,1,1,0,0,0,,1,1,2,3,DIFICULDADE,0,0.5774
361608,Meire de Espanha Dias,0,0,0,0,6.4,6.3,6.5,5.1,1,3,3,6,EXATAS,0.65511,2.5591
242760,Marlene Yohi,1,1,1,3,0,0,0,0,1,3,2,6,DIFICULDADE,0,0.5
317759,Valéria Paula Gomes Usoer,1,1,1,1,0,0,0,,1,4,1,7,DIFICULDADE,0,0.5774
431170,Evelyn Neila Negrão de Souza,1,1,1,3,0,0,0,0,,2,2,7,DIFICULDADE,0,"0,00"
143132,Frederico Ângelo de Vieira,0,0,0,0,6.5,6.7,6.2,,1,3,5,3,EXATAS,0.25166,3.1565
182503,Ana Jepre,0,0,0,0,7.3,7.2,6.4,6.4,0,15,6,3,EXATAS,0.49244,3.3546
385978,Leonardo Kevin Eusniman,0,0,0,0,6.4,7,6,5.9,,5,3,2,EXATAS,0.49917,0.6083
269346,Robert Vitor de São Pedro,0,0,1,1,5.7,5.1,0,0,,1,3,5,DIFICULDADE,3.1273,2.9445
657862,Otaviano Ismael do Rio Duque de Miranda,0,0,0,0,7.4,7.5,7.9,5.6,,4,5,3,HUMANAS,1.02307,1.2288
628517,Amarildo de Vieira Câmara,0,0,0,0,6.9,7.3,6,6.4,1,7,4,3,EXATAS,0.56862,2.8359
170607,José Xerxes de Iglesias,0,0,1,1,7,6.9,0,0,1,5,1,3,DIFICULDADE,4.01279,"3317,00"
421155,Danilo Ledi,0,0,0,0,6.5,6.7,5.6,5,1,4,3,6,EXATAS,0.79373,2.4851
189806,Marli Sâmia do Nascimento,0,0,0,0,5.6,6.3,6.5,5.4,0,2,2,6,DIFICULDADE,0.53229,3.0708
649627,Rosana Selma de Moura Branco,1,1,1,1,0,0,0,0,1,8,3,5,DIFICULDADE,0,0.5
702264,Poliana Angélica dos Santos,0,0,0,0,7.8,8.6,9.5,7.9,0,13,6,1,EXCELENTE,0.78528,4.3825
129716,Diego Gilson Peyatsu,0,0,0,0,6.7,6.8,7,6.5,0,2,5,5,HUMANAS,0.20817,3.3896
252542,Frederico Epposso,0,0,0,0,6.7,5.8,6,,1,2,2,3,EXATAS,0.47258,2.8308
460695,Everton Benedito Brasil,0,0,1,1,6.7,6.4,0,0,1,0,5,3,DIFICULDADE,3.78363,3.0697
815356,Lúcia Chirero Erna,0,0,0,0,6.3,4.8,5.4,5.1,0,12,6,3,EXATAS,0.64807,2.5617
369085,Hélio dos Santos,0,0,0,0,6.6,5.8,7.1,,0,15,0,3,HUMANAS,0.65574,3.7802
365694,Josiane Lena Prates,0,0,0,0,5.8,6.3,4.9,,1,3,0,8,DIFICULDADE,0.70946,2.7465
563494,Gigi Samara Torres,0,0,0,0,5.9,5.7,5.9,5,0,9,2,4,EXATAS,0.4272,2.7934
383146,Cléber da Rocha Júnior,1,1,1,3,0,0,0,,1,5,4,4,DIFICULDADE,0,0.5774
997933,Everton Benedito de Souza dos Santos,0,0,0,0,4.4,4.8,4.9,4.6,1,3,2,6,DIFICULDADE,0.22174,1.8875
762362,Kevin da Silva,0,0,0,0,7.4,7.2,8.4,,,11,0,6,MUITO_BOM,0.64291,0.8485
585745,Xilena Raquel dos Santos Heto Nimo,0,0,1,1,6,5.6,0,0,1,8,2,6,DIFICULDADE,3.35261,2.6752
236965,Nicole de Alencar Brasil,0,0,0,0,4.8,5.5,6.9,6,,2,3,3,HUMANAS,0.88318,0.7095
986797,Vitória Coutinho,0,0,0,0,6.8,6.7,5.6,5.3,1,8,5,3,EXATAS,0.76158,2.5067
263968,Marciane Ivone de Chaves,1,3,1,3,0,0,0,0,1,4,5,3,DIFICULDADE,0,0.5
573236,Maria Ariel de Alves,0,0,0,0,6.1,4.9,5,4.2,,5,2,6,DIFICULDADE,0.78528,0.4359
455556,Margarida de Torquato Naves,0,0,0,0,5.7,6.6,6.3,6.7,1,8,2,4,EXATAS,0.45,2.7719
855838,Tomáz Luigi da Conceição Tristão,0,0,0,0,6.7,7.1,6,,1,7,0,4,EXATAS,0.55678,3.2512
471122,Joaquim Jânio dos Santos,0,0,0,0,5.9,5.3,6.8,5.6,1,4,5,3,HUMANAS,0.64807,2.5343
327814,Lívia Paromama da Silva de Sobral,0,0,0,0,5.8,5.9,5.9,5,1,6,3,3,EXATAS,0.43589,2.3388
543580,Elizabete Ísis de Parreira da Silva,0,0,0,0,6.2,4.5,6.4,,,4,2,6,EXATAS,1.04403,1.3435
650141,Dilma Daiane de Pereira,0,0,0,0,5.5,5.3,6.4,5.1,1,3,3,4,EXATAS,0.57373,2.37
966715,Maria Guerra Ozplaer,0,0,0,0,5.9,4.8,6.1,5,1,2,5,2,EXATAS,0.6455,2.2247
656986,Anderson de Trindade,1,1,3,1,0,0,0,0,1,2,5,6,DIFICULDADE,0,0.5
317212,Otto Maurício Ivra,0,0,0,0,6.5,5.9,7.3,4.4,0,4,3,3,HUMANAS,1.22577,3.1633
274280,Ciro Tomáz Nojino das Neves Júnior,0,0,0,0,6.2,6.5,4.7,5.7,,7,1,6,EXATAS,0.78899,0.9018
953805,Lígia Seixas Freire da Silva,0,0,0,0,6.9,6.7,6.5,5.3,0,12,6,3,EXATAS,0.7188,3.1447
232172,Diogo Demilson Epiyofu,0,0,0,0,7.1,7.3,5.1,7,1,0,2,6,EXATAS,1.02429,2.9017
688679,Graziele Mônica Fontes da Silva,0,0,0,0,6.6,5.3,7.1,6.8,1,8,2,6,HUMANAS,0.79373,2.8125
922308,Rosimeire Jussara de Oliveira Poamazy,1,1,1,1,0,0,0,0,,5,6,5,DIFICULDADE,0,"0,00"
582344,Quitéria Fabiana Ozou,0,0,0,0,6.4,4.5,5.2,5,1,5,3,5,EXATAS,0.80571,1.9721
371514,Eunice Olímpia de Barbosa Shye Banhos,0,0,1,1,5.6,6.2,0,0,0,9,2,3,DIFICULDADE,3.41516,3.1
760952,Eustáquio Isaías Mogomiko,0,0,0,0,6,6.2,5.6,6.5,,8,2,2,EXATAS,0.37749,0.4583
491259,Eric Laerte dos Pinhais,1,3,1,1,0,0,0,,0,5,5,7,DIFICULDADE,0,"0,00"
330706,Célia Lisa Zewatsupe,1,1,1,1,0,0,0,0,1,5,3,5,DIFICULDADE,0,0.5
706269,Nilton César Pryrnoraz Neto,0,0,0,0,6.1,7.4,6.8,6.5,0,8,3,1,HUMANAS,0.54772,3.4702
565619,Leonara Branco,0,0,0,0,5.9,5.5,5.4,,1,0,3,5,DIFICULDADE,0.26458,2.5697
610989,Jussara Grevi de Barbosa dos Santos,0,0,0,0,7.3,7,5.8,5.6,0,4,3,3,EXATAS,0.85,3.1284
513975,Sebastião Izama dos Santos de Peixoto Júnior,0,0,0,0,7,6.4,7.2,5,1,16,6,3,HUMANAS,0.99331,2.7544
301297,Edson Helder dos Santos Bahia,0,0,0,0,6.2,5.9,5.7,4.3,,7,5,1,EXATAS,0.84212,0.8718
484468,Xavier Kauê Ilnio de Pascoal,0,0,0,0,6.7,7.1,7.9,6.9,1,3,5,2,HUMANAS,0.52599,3.1795
892650,Patrícia Rafaela da Silva,0,0,0,0,6.4,6.2,6,5.7,1,3,2,4,EXATAS,0.29861,2.4918
946541,Margarida Zulmira de Bragança,0,0,0,0,5.4,4.2,4.6,4.2,1,6,5,4,DIFICULDADE,0.56569,1.6773
922945,Eleriane Cisto,0,0,0,0,5.5,6.2,5.5,5.9,1,5,0,8,EXATAS,0.34034,2.4502
759627,Dara Rosa de Santo Antônio Neifiã dos Santos,0,0,0,0,6.8,6.3,5.1,5.9,1,9,4,6,EXATAS,0.71822,"2435,00"
184664,Itamar Anderson Barroso da Rocha,1,1,1,1,0,0,0,0,1,12,5,2,DIFICULDADE,0,0.5
514490,Léia Mara dos Santos,0,0,0,0,7.7,7.5,8.9,7.7,0,11,6,3,HUMANAS,0.64031,"4064,00"
213693,Lilian Fopoz de Bueno,0,0,0,0,6.4,5.8,6.4,5.1,0,8,5,2,EXATAS,0.61847,2.9319
837310,Liane Marciane de Diniz,1,1,3,1,0,0,0,,1,5,2,5,DIFICULDADE,0,0.5774
886775,Mikaella Janete da Lira de Iglesias,0,0,0,0,5.6,6.4,4.8,5.3,1,6,2,6,EXATAS,0.6702,2.3472
693859,Laerte Álvaro Reujason,0,0,0,0,6.9,7.9,9.1,,1,4,5,3,MUITO_BOM,1.10151,4.3715
340550,Jairo Maurício da Silva Tlowu,1,1,1,1,0,0,0,0,1,12,2,2,DIFICULDADE,0,0.5
960222,Selma da Silva Niafoy de Lima,1,1,1,1,0,0,0,0,0,6,5,3,DIFICULDADE,0,"0,00"
596487,Augusto Aloísio dos Santos,3,1,1,3,0,0,0,0,1,3,1,6,DIFICULDADE,0,0.5
689114,Charles Uribe de Azevedo,0,0,0,0,6.8,6.7,6,,,5,4,6,EXATAS,0.43589,"495,00"
372013,Jeniffer Eleonora Teles de Souza,0,0,1,1,5.9,5.6,0,0,1,5,1,6,DIFICULDADE,3.32202,2.6752
116845,Eva Rangel,0,0,0,0,6.9,6.6,6.8,5.1,1,13,3,1,MUITO_BOM,0.84261,2.6924
223005,Gilmara da Silva de Arantes Mineiro,1,1,3,1,0,0,0,0,1,7,4,4,DIFICULDADE,0,0.5
604765,Paulo do Prado da Silva,0,0,0,0,6.6,7.2,6.5,5.7,0,3,3,6,EXATAS,0.61644,3.2909
661974,Yolanda Frude,0,0,0,0,6.9,6.9,5.1,,0,9,4,6,EXATAS,1.03923,3.5791
876639,Patrick Sérgio Naves,0,0,0,0,7.8,7.7,8.3,7.2,0,14,6,3,EXCELENTE,0.45092,3.8927
592041,Marilúcia de Macedo Tledruovic,1,3,1,1,0,0,0,0,1,5,5,4,DIFICULDADE,0,0.5
946676,Aurélio Diego de Oliveira Ysul Pires,0,0,0,0,7.2,8.3,9,7.5,,13,5,5,EXCELENTE,0.8124,0.7506
434806,Mara Eleriane Oampelrel dos Santos,1,1,1,1,0,0,0,0,0,5,0,8,DIFICULDADE,0,"0,00"
791085,Teresa Sílvia de Viana,0,0,0,0,6.5,6.9,6.6,,0,3,2,4,EXATAS,0.20817,3.9
207607,Jesus Cauê Couto Júnior,0,0,0,0,4.5,5.9,6.3,4.8,1,4,2,6,DIFICULDADE,0.86168,"2418,00"
105490,Graziele Nayara Zumashi de Queiroz Schmidt,1,3,1,1,0,0,0,0,1,4,4,3,DIFICULDADE,0,0.5
955926,Paula Maísa Buarque Bisuji de Queiroz,0,0,0,0,5.7,5.9,4.6,4.6,1,2,0,6,DIFICULDADE,0.69761,2.1077
901871,Igor Wilson Beasan,0,0,1,1,5.1,4.6,0,,1,3,2,6,DIFICULDADE,2.81129,2.4194
813426,Alana Raasopa de Mello,0,0,0,0,7.2,4.8,6.2,4.4,0,4,1,7,EXATAS,1.2897,2.6802
843993,Quico Fernando da Silva de Antunes Wambrelso,0,0,0,0,5.8,6.2,4.7,5.5,1,5,5,3,EXATAS,0.63509,2.3159
136437,Abílio de Araújo,1,1,3,1,0,0,0,,1,8,1,7,DIFICULDADE,0,0.5774
758809,Rute de Matos Góis da Encarnação,0,0,0,0,7.3,7.2,6.6,5.7,1,3,4,6,HUMANAS,0.73485,2.8182
127495,Ciro dos Santos Gipiza Júnior,0,0,0,0,6.6,6.3,7.1,5,0,9,0,3,HUMANAS,0.89629,3.1864
864560,Heitor Beme Lavrynman Vasaminaer,0,0,0,0,5.8,7.1,6.4,6.1,1,2,2,3,EXATAS,0.55678,2.7982
880914,Bernadete de Salvador Rulesma,0,0,0,0,4.8,4.9,5.6,5.1,1,4,2,7,DIFICULDADE,0.3559,2.1205
258730,Ângela Fabiana de Medeiros Bassernu,0,0,0,0,6.8,7.1,5.6,5.6,0,8,5,3,EXATAS,0.78899,3.1309
276052,Albina Edilene Ximenes,0,0,0,0,6.1,6.7,7.1,5.8,0,5,5,3,HUMANAS,0.58523,3.3116
330604,José de Lemes,0,0,0,0,5.1,4.3,5.7,4.4,,4,3,5,DIFICULDADE,0.65511,"781,00"
332076,Jesus Augusto de Leite,0,0,0,0,4.5,4.8,5.8,6.9,1,3,2,3,EXATAS,1.08628,2.5643
507694,Mônica Raíssa Schmidt de Osório,0,0,0,0,5.9,6.5,5.4,5.2,1,2,4,3,EXATAS,0.58023,2.4185
371226,Giuseppe Drisby,0,0,0,0,6,6.6,6.5,5.8,1,5,5,3,EXATAS,0.38622,2.6738
769215,Jenny Marques Crottoas,1,1,1,1,0,0,0,0,1,4,5,6,DIFICULDADE,0,0.5
686304,Batista Ozni,0,0,0,0,6.5,6.6,5.4,5.4,1,2,3,5,EXATAS,0.66521,2.4658
422763,Vinícius Luke de Peres Debeha,0,0,0,0,7.3,7.8,8.2,7,0,11,0,6,HUMANAS,0.53151,3.8657
381939,Oséas Iros Emoiã de Souza,0,0,0,0,6.2,5.5,6.2,5.3,1,7,3,2,EXATAS,0.46904,"2365,00"
544126,Benjamin de Cardoso,0,0,0,0,6.6,7.4,5.4,6.3,1,4,2,3,EXATAS,0.82614,2.8052
743480,Emanoel Everaldo de Lisboa Barroso,1,1,1,1,0,0,0,0,0,6,5,3,DIFICULDADE,0,"0,00"
162309,Kiara de Souza Beiem,0,0,0,0,7.1,7.5,7.4,6.7,0,11,3,1,HUMANAS,0.3594,3.6175
127996,Daniela Susan da Silva de Pereira,0,0,0,0,7.9,8,8.8,,1,7,4,3,HUMANAS,0.49329,4.2911
440578,Charles de Alcântara Nernleman,0,0,1,1,5.8,4.8,0,0,,6,5,4,DIFICULDADE,3.08707,2.7713
379428,Silvair de Paula,0,0,0,0,7.1,7.1,7.3,6,1,6,2,6,HUMANAS,0.5909,2.9558
271402,Laís Felícia Raso,1,1,1,1,0,0,0,0,1,2,2,7,DIFICULDADE,0,0.5
406396,Eliel Álvaro Jangada Mineiro,3,3,1,1,0,0,0,0,0,5,3,2,DIFICULDADE,0,"0,00"
735096,Valeska Castelo,0,0,0,0,5.4,5.6,5.4,6.1,,14,6,4,EXATAS,0.3304,0.3606
578343,Suzy Júlia Toyu Gryo Oluzuaer,0,0,0,0,6.4,6.3,6.6,6,0,4,6,3,HUMANAS,0.25,3.1595
454605,Angélica de Jesus,0,0,0,0,6.6,6.7,6.8,,1,8,2,6,HUMANAS,0.1,3.3201
995619,Samara da Silva Okrazpurn,0,0,0,0,6.5,6.6,6.4,5.7,1,5,7,1,EXATAS,0.40825,"2645,00"
300626,Aldo dos Santos,0,0,0,0,6.4,6.5,8.4,4.9,1,2,3,4,HUMANAS,1.43411,3.1443
757065,Cíntia Poliana de Araújo Milani,0,0,0,0,7,7.1,5.6,6.1,,1,5,4,EXATAS,0.72342,0.7638
568885,Sâmia Genir de Chaves,0,0,1,1,6.5,5.6,0,0,1,13,5,3,DIFICULDADE,3.51224,2.6752
153264,Ivete Gomes,0,0,0,0,6.8,5.7,7.7,,1,15,2,4,HUMANAS,1.00167,3.4395
433785,Walderice Rita de Pinheiro,0,0,0,0,5.8,4.4,6.4,4.9,1,3,4,4,EXATAS,0.89582,2.2809
438770,Nivaldo Rogério de Cardoso,1,1,1,1,0,0,0,0,1,15,2,6,DIFICULDADE,0,0.5
928199,Adriana Rosimeire Ture da Silva Leamã,0,0,0,0,5.9,5,5.3,5.7,,3,0,5,DIFICULDADE,0.40311,0.3512
730994,Bianca de Maia,0,0,0,0,7.5,7.1,8.8,7.6,0,13,6,1,EXCELENTE,0.73258,3.9811
886599,Isac Valter Wasese Ika,0,0,0,0,5.9,5.5,4.9,,1,9,2,3,DIFICULDADE,0.50332,2.4434
430949,Melissa Adra Prates Mima,0,0,0,0,6.5,6.9,6,,0,5,2,5,EXATAS,0.45092,"3751,00"
524911,Ísis Amélia de Barbosa Negrão Canche,0,0,0,0,7.4,7.2,6.4,5.8,1,5,2,5,EXATAS,0.73937,2.7928
516072,Zilda Sheila Iloecri de Araújo,0,0,0,0,6.6,5.3,4.9,5.8,1,5,2,4,EXATAS,0.73258,2.1977
467478,Marcela de Abreu,0,0,0,0,6.1,6,5.9,5,1,5,2,4,EXATAS,0.50662,2.3599
